month,day,hour,City,Shape,State,Country,Summary,lat,lng
9.0,20.0,22.0,Springtown,Oval,TX,USA,Strange craft and flight pattern seen in Springtown Texas night sky.,31.802096,-98.1897588
9.0,20.0,22.0,Oak Lawn,Light,IL,USA,UFO Flying thr whole street of Cicero above traffic as high as planes fly.,41.7108662,-87.758108
9.0,20.0,21.0,Louisville,Sphere,KY,USA,"Approximately 21:04 on Tuesday 9/20/2016 two objects were observed 
approximately 224° southwest at approximately +38° the 2 silver whit",38.2542376,-85.7594069
9.0,20.0,21.0,Salt Lake City,Triangle,UT,USA,"Kite formation, including tail, traveled S to N along Wasatch over Red Butte",40.7670126,-111.8904307
9.0,20.0,21.0,Elmore County,Light,ID,USA,"My son and I were elk hunting in Area 39 when we were headed back to camp 
in my station wagon after hunting near the lake till dark. We",43.3073766,-115.5411026
9.0,20.0,21.0,Brooklyn,Light,NY,USA,"Red strange bright light in the sky traveling slow and stopping ((anonymous 
report))",40.64530975,-73.95502293
9.0,20.0,20.0,Salt Lake City,Formation,UT,USA,Constant speed lights moving NW on 9/20/16,40.7670126,-111.8904307
9.0,20.0,20.0,Freeland,Light,PA,USA,"Another Freeland Light Sighting. ((NUFORC Note: We suspect the objects may 
have been stars. PD))",41.0167508,-75.897143
9.0,20.0,20.0,Harrisburg,Other,PA,USA,"Bright stadium like lights across a very large long object moving across 
sky then vanished.",40.2663107,-76.8861121
9.0,20.0,20.0,Assumption,Light,MI,USA,"Two objects standing still then circling, one disappeared then the forest 
lit up far in the distance no blinking ligh resembled firebal",29.9185432,-91.0533995
9.0,20.0,20.0,Amherst,Sphere,NY,USA,"Bright Green sphere moving slowly west Amherst (Bailey ave.), Tonawanda.",42.9783924,-78.7997615
9.0,20.0,19.0,Charleroi,Cylinder,PA,USA,4 bright goldish lights stationary-moving randomly then disappearing,40.1378499,-79.8981034
9.0,20.0,19.0,Burnaby,Circle,BC,CANADA,"I was shooting the cloud of sunset by using my iPhone and iPad , finally I 
found it in my images. And it is pretty clear, bright,, yell",49.2445,-122.9727169
9.0,20.0,18.0,St. Augustine,Chevron,FL,USA,Black Craft Followed by Two Jets,29.8946952,-81.3145394
9.0,20.0,16.0,Oakville,Sphere,ON,CANADA,"Daytime UFO sighting near Oakville, ON, Canada.",43.447436,-79.6666719
9.0,20.0,13.0,Conway,Sphere,AR,USA,"White, unmoving object high in sky.",35.0886963,-92.442101
9.0,20.0,10.0,Laurel,Chevron,MD,USA,"I was laying in bed. I saw some weird craft hovering very low above ground. 
It was chevron/ square shaped. Had 4 lights. Moved very fas",39.0992752,-76.848306
9.0,20.0,10.0,Thomson,Disk,GA,USA,"There is a round object. Green and red in color or more colors in the night 
sky. ((NUFORC Note: Star?? PD))",33.4707348,-82.5045955
9.0,20.0,6.0,Columbus,Chevron,OH,USA,"I live in the northeast part of Columbus. I saw a bright light in the 
distance and it slowly came closer, I think it was moving about 2",39.9622601,-83.0007064
9.0,20.0,5.0,Bradenton,Other,FL,USA,"One multicolored floating sparkplug gave birth to 6 soft white, un flapping 
birds in a half moon line sped across the early morning sky",27.4724175,-82.563375
9.0,20.0,5.0,Siracusa,Light,NY,USA,"Twinkling light with ""shooting star"" through its center. (could be 
natural/explained) ((anonymous report))",40.849158,-73.2585629
9.0,20.0,4.0,Brookfield,Disk,IL,USA,"I noticed this bright star to the southeast of my house. It was a bright, 
rotating. ((NUFORC Note: We suspect a star. PD))",41.8228378,-87.8480849
9.0,20.0,1.0,Gila,Oval,NM,USA,"I watched a well defined oval craft, non-reflective gray metallic surface, 
no fixed or blinking lights just blue halo fly low over Gila",32.9659028,-108.5767196
9.0,19.0,22.0,Baraboo,Flash,WI,USA,"Green light suddenly appeared low on the horizon. Moved like a shooting 
star. Because of the green color, I initially thought it was an",43.4704014,-89.7437843
9.0,19.0,22.0,Saucier,Light,MS,USA,"Several white lights along with one orange light 5 nights in a row. Made 
impossible movements with quick moving and sudden stops.",30.625503,-89.14462969
9.0,19.0,22.0,Oswego,Light,IL,USA,"Very large ball/triangle of light that was blue/green appeared in night sky 
and flew for a quick 3-6 seconds. ((anonymous report))",41.6828074,-88.3514595
9.0,19.0,22.0,Aumsville,Cross,OR,USA,Light Object.,44.8409548,-122.8709242
9.0,19.0,21.0,Loveland,Chevron,CO,USA,"Boomerang formation giving off a trail of light like a comet. Two aircraft 
were in the air at the same time.",40.385549,-105.0443612
9.0,19.0,21.0,Crandon,Other,WI,USA,"Fast, erratic blinking lights, stalled in the sky then continued and 
returned to same spot.",45.571907,-88.9028919
9.0,19.0,20.0,Jasper,Circle,GA,USA,"Redish orange in illumination, appeared to hover, no sound, appears to move 
slightly, warmer than usual breez",33.3254635,-83.6868558
9.0,19.0,20.0,Pittsfield,Fireball,MA,USA,"Out for a walk to the store, walking toward the northwest on the south side 
of town, I first noticed it over the treeline as very red.",42.4500967,-73.2453784
9.0,19.0,18.0,Cloverdale,Disk,NM,USA,Two saucer shaped clear images at 31 26 14N 108 58 32 W,31.4170488,-108.9297734
9.0,19.0,17.0,Powell,Triangle,TN,USA,"Very large ,silent,triangle shaped craft with 1 large bright red light on 
right wing and smaller pinkish white light on left wing.white",36.0317472,-84.0279676
9.0,19.0,8.0,Perris,Disk,CA,USA,"Bright Red UFO Spotted Over Perris, CA 9/19/16",33.7825194,-117.2286477
9.0,19.0,3.0,San Diego,Triangle,CA,USA,"San Diego, CA 9/19/16 3:32 am I heard noise like a thunder clap and what 
sounded to be a low flying roar from an aircraft. I walked ou",32.7174209,-117.1627713
9.0,18.0,23.0,Las Vegas,Oval,NV,USA,"Object moved south west from miserable Airport passing over mountain near 
German high school passing three aircraft moving East to west",36.1662859,-115.1492249
9.0,18.0,21.0,Ingersoll,Formation,ON,CANADA,Multiple Anomolies In An Ontario Town,43.037725,-80.8821099
9.0,18.0,21.0,Grand Rapids,Light,MI,USA,"white light streaking across sky west to south/east, No sound, Fast, 
viewable for almost a minute",42.9632405,-85.6678638
9.0,18.0,20.0,Fort Wayne,Other,IN,USA,"Dozens of lights move slowly in unison, then ascend",41.0799898,-85.1386014
9.0,18.0,20.0,Oroville,Light,CA,USA,"Observed bright orange light moving unlike a jet or prop plane that seemed 
to stop in midair, and jerk or rock slightly.",39.5137752,-121.5563589
9.0,18.0,20.0,Manitou Springs,Oval,CO,USA,"Fireball over Colorado Springs, west to east, slows down, turns, and then 
moves north. ((anonymous report))",38.8585777,-104.917873
9.0,18.0,19.0,Yukon,Light,OK,USA,"Bright, metallic sphere surveilling Oklahoma City",35.5067259,-97.7625385
9.0,18.0,19.0,Aurora,Other,CO,USA,Bright white shape seen close to a park.,43.6963371,-98.572246
9.0,18.0,15.0,Bridgewater,Rectangle,NJ,USA,"While driving on Route 22 in the U turn to drive towards Flemington I saw a 
white rectangular square, elongated object flying slightly",40.5599163,-74.5516572
9.0,18.0,10.0,Bensalem,Circle,PA,USA,"I was walking my dog outside and noticed 2 red lights side by side that 
looked like red eyes and underneath the 2 red lights was a brig",40.1045549,-74.9512789
9.0,18.0,8.0,Tulsa,Triangle,OK,USA,"3 flying objects seen, no sound, no lights, crafts flying in a line 
formation, appeared to be gray-to tan in color, almost invisible ag",36.1556805,-95.9929112
9.0,18.0,5.0,Hopedale,Circle,MA,USA,"Huge super bright yellow circle, (not moon.) Never seen anything so huge 
bright and still in sky",42.1306522,-71.5411746
9.0,17.0,23.0,Stamford,Oval,CT,USA,"Dark night sky about a dozen came low over the Long Island Sound then went 
higher in the sky as they moved from the northwest to the no",32.373972,-86.1613859
9.0,17.0,23.0,Miami,Fireball,FL,USA,"My 9 yr. old daughter and I were leaving her friend house we were inside 
the car when suddenly those flying objects like fire were in t",25.800431,-80.2632189
9.0,17.0,22.0,Colton,Fireball,NY,USA,"((NUFORC Note: Adv. Lights? PD)) Bright red lights were close; were doing 
circles, then suddenly disappeared. ((anonymous report))",44.553292,-74.9398039
9.0,17.0,21.0,Danville,Triangle,IN,USA,"Me and my family were driving in a car and I noticed 3 lights in a row. The 
second I saw it I knew something was weird and didn't take",40.125222,-87.6304613
9.0,17.0,20.0,Summerlin,Changing,NV,USA,"3 odd moving diamond shape lights appear in Sky over Summerlin, NV on 
9/17/16",36.1913172,-115.3018605
9.0,17.0,20.0,Preston,Light,MD,USA,"Dim looking star like object traveling much faster than a plane and very 
high up, changed direction quickly 3 times then vanished.",38.7126151,-75.909936
9.0,17.0,19.0,Los Alamos,Circle,NM,USA,"White glowing circular object in the sky. not moving just sitting there for 
last hour or more. ((NUFORC Note: Balloon? PD))",35.8892969,-106.3206589
9.0,17.0,19.0,Albuquerque,Light,NM,USA,Shrinkage and turning red before vanishing.,35.0841034,-106.650985
9.0,17.0,19.0,Durango,Sphere,CO,USA,"We noticed a bright spherical shaped orb in the sky south of town Durango 
Colorado. ((NUFORC Note: Balloon? PD))",37.2753739,-107.8799421
9.0,17.0,19.0,Ridgway,Triangle,CO,USA,Unidentified flying object near Mt. Sneffels,38.1527685,-107.7617262
9.0,17.0,10.0,Layton,Triangle,UT,USA,Triangle silver object hovering 15-20 min,41.0602888,-111.9661494
9.0,17.0,9.0,Oklahoma City,Changing,OK,USA,"I thought I saw an aircraft circling but it looked more like a thick mist 
it kept moving and changing....it looked close to the airport",35.4729886,-97.5170535
9.0,17.0,8.0,Orem,Chevron,UT,USA,Hovering craft and lights over the Scera Shell,40.2975185,-111.6944684
9.0,17.0,0.0,Athens,Oval,AL,USA,"Woke up, the power was out, steeped outside to second floor balcony.

to see if the power was out just in my apartment, or power was",34.8283825,-86.91713365
9.0,16.0,23.0,Pittsburg,Light,CA,USA,"White light that was still; only started to move 3 seconds after I started 
to record.",38.0181745,-121.8901231
9.0,16.0,22.0,Aurora,Light,IN,USA,"Multiple reddish orange shimmering lights rose from behind a hill, moved 
west to east, and disappeared in the sky.",41.7605849,-88.3200714
9.0,16.0,21.0,Bowmanville,Circle,ON,CANADA,A bright orange light moving from South to North about the size of the moon,43.910755,-78.6803049
9.0,16.0,21.0,Cumberland,Light,MD,USA,Orange orb.,39.6528509,-78.7624713
9.0,16.0,21.0,Lewis center,Sphere,OH,USA,Slow moving object with lights vanished,40.1983958,-83.0101842
9.0,16.0,21.0,Long Beach,Other,CA,USA,Orange orb.,33.78538945,-118.1580492
9.0,16.0,21.0,Richlands,Changing,NC,USA,"Large triangle shape change to a hamburger bun shaped. Red yellow green 
surrounding lights bright flashing.tiny white lit objects flew",36.0864996,-82.3142993
9.0,16.0,21.0,Frisco,Flash,TX,USA,Flashing orange lights above the clouds in Texas.,33.1506744,-96.8236115
9.0,16.0,21.0,Sylmar,Triangle,CA,USA,"7 small objects appeared as birds then after 3 seconds they form 1 big 
object then Disappeared into the sky Fast very Fast",34.3076252,-118.4492147
9.0,16.0,20.0,Waterville,Light,ME,USA,Green light streaks through the night sky in Maine,44.5520105,-69.631712
9.0,16.0,20.0,Medford,Light,MA,USA,"I saw a green light ball and dropped into nothing within seconds. 
((anonymous report))",42.4184296,-71.1061638
9.0,16.0,20.0,Huntington Beach,Chevron,CA,USA,"I saw a faint chevron, echelon..? shape of faint lights cruising fast 
across the sky. But it was like a leading edge of a large echelon",33.6783336,-118.0000165
9.0,16.0,20.0,Bangor,Triangle,ME,USA,"Driving down Palm St. I seen a medium sized triangle hovering low above the 
tree line. The object had 2 red lights flashing on 2 of the",44.8011821,-68.7778137
9.0,16.0,20.0,Baldwinsville,Light,NY,USA,"Thought it was a cool colored planet. Cyan/green. It wasn't moving. so I 
took out the telescope. In the scope I saw 2 lights. Then quic",43.158679,-76.3327099
9.0,16.0,19.0,Citrus Heights,Oval,CA,USA,Strange Object Flying over California's northern valley.,38.7071247,-121.281061
9.0,16.0,18.0,Minot,Other,ME,USA,"Seen a bright like gleeming pink or orange yellow plane shaped like thing 
ovee but far away and flying up and out ... twards atmosphere",44.086105,-70.3207399
9.0,16.0,14.0,Redding,Cigar,CA,USA,Cigar-shaped craft hovers then vanishes near Redding Muni Airport,40.5863563,-122.3916753
9.0,16.0,12.0,Charleston,Triangle,SC,USA,Stranger Object Photographed.,32.7876012,-79.9402727
9.0,16.0,10.0,Marina Del Rey,Light,CA,USA,Big Blue round light over the hill.,36.9225615,-121.8517848
9.0,16.0,4.0,Belmont,Other,NC,USA,Black mass floating and traveling SouthEast in Belmont NC,35.2429175,-81.0372969
9.0,15.0,23.0,Benson,Rectangle,AZ,USA,Rectangular light bar shaped object swooped down the hills in a flash.,31.9678731,-110.2945759
9.0,15.0,22.0,Stoughton,Circle,MA,USA,"Stationary red circle to the north. After about 1 1/2 minutes began to move 
rapidly in different directions and then turned white befor",42.1250995,-71.1022711
9.0,15.0,22.0,Missoula,Light,MT,USA,"Higgens Street Bridge--steady fast, bright light, going from horizon to 
horizon",46.8700801,-113.9952795
9.0,15.0,22.0,Canby,Light,OR,USA,"2 amber lights over field outside of Canby, Oregon.",45.2629088,-122.6925982
9.0,15.0,22.0,Mountain Home,Light,ID,USA,Orange lights appearing in sky.,43.1329504,-115.6911974
9.0,15.0,21.0,Hyannis,Sphere,MA,USA,Bluish-green spheres over Cape Cod,41.6528995,-70.28281
9.0,15.0,21.0,Bigfork,Fireball,MT,USA,Comet-like craft moving northeast across sky.,48.0632865,-114.0726133
9.0,15.0,21.0,Bear,Sphere,DE,USA,"Huge sphere covered in bright lights just hovers over tree line before 
slowly descending. ((anonymous report))",39.6292788,-75.6582627
9.0,15.0,21.0,Sundre,Light,AB,CANADA,"Live about 25km west of Sundre, Alberta. Never seen a UFO or reported same, 
so this is a first. Walking down driveway, in a south ea",51.7970889,-114.6393203
9.0,15.0,21.0,Whitefish,Light,MT,USA,Solid bright white light coming and going and a flash,48.4107966,-114.3346264
9.0,15.0,21.0,Seagrove,Fireball,FL,USA,"The objects were approximately 2 miles off the coast and I'd guess 5,000 
feet above the ocean. Two lighted up first next to each other",30.3180152,-86.1312568
9.0,15.0,21.0,Lakehills,Sphere,TX,USA,Large spheres of light appear over Medina Lake,29.584395,-98.9489192
9.0,15.0,20.0,Warren,Light,MI,USA,"Solid bright blue light going NW then eventually light diminished. Lasted 
20 seconds",42.4775364,-83.0277
9.0,15.0,20.0,Menifee,Fireball,CA,USA,"3-4 objects shot across sky (west to east travel). Two red fireballs moving 
fast. Booms heard after 2nd fireball.",33.6864432,-117.1770436
9.0,15.0,20.0,Spokane Valley,Light,WA,USA,"Bright white light, maybe a meteor.",47.6691967,-117.1966686
9.0,15.0,19.0,Baltimore,Fireball,MD,USA,"3 glowing fireball-type objects with trailing fireball, seen flying at dusk 
over east Baltimore, MD. ((anonymous report))",39.2908816,-76.6107589
9.0,15.0,19.0,Farmington,Other,ME,USA,"A yellow diamond shaped craft hovered over the main street near the traffic 
lights in Farmington Maine. As it descended around 50 ft, a",44.6706157,-70.1511728
9.0,15.0,19.0,Smithville,Triangle,NJ,USA,2 triangle shaped flying objects with 3 lights on bottom.,39.4940064,-74.4570946
9.0,15.0,19.0,Warminster,Light,PA,USA,"Watched circular object approach plane an flash it with a bright light and 
fly past it. A short time later a similar object.",40.1950775,-75.0889314
9.0,15.0,18.0,Hingham,Disk,MA,USA,"Metallic disc hovering over Rte. 3, 10 miles South of Boston, Ma on 
09.15.16 at 18:45",42.2417669,-70.8897675
9.0,15.0,18.0,Augusta,Light,GA,USA,"Driving home on I-20, see really bright silver light/object in sky, seems 
motionless, look for a few seconds at it, then its gone.",33.4709714,-81.9748428
9.0,15.0,17.0,Gladwin,Sphere,MI,USA,"Husband, neighbor and I watched a brightly lit sphere at the dusk line of 
the southwest skies of Gladwin sit still for several minutes",43.9747774,-84.3873234
9.0,15.0,14.0,Prince William,Disk,VA,USA,Metallic donut-shaped disc UFO.,38.7389846,-77.5536742
9.0,15.0,14.0,Hamilton,Light,ON,CANADA,"I was walking with my father heading north. Just after 2pm, I heard a jet 
in the sky, i looked up and seen a privet jet and on its rig",43.255205,-79.8682019
